PlateVoltage,0,-5,-10,-15,-20,-25,-30,-35
222.287,0.0880113,0.0664198,0.0507832,0.0368461,0.0249575,0.0149531,0.0077742,0.0029983
222.654,0.0880306,0.0664292,0.0507926,0.0368524,0.0249674,0.0149573,0.0077751,0.0029965
227.331,0.0882768,0.0665489,0.0509121,0.0369328,0.0249905,0.0149876,0.0077869,0.0029731
227.633,0.0882946,0.0665567,0.0509198,0.036938,0.024992,0.0149884,0.0077877,0.0029716
232.597,0.0885888,0.0666838,0.0510464,0.0370234,0.0250165,0.0149897,0.0078029,0.0029504
237.103,0.0888558,0.0667992,0.0511614,0.0371008,0.0250387,0.0149791,0.0078207,0.0029413
241.026,0.0890883,0.0668997,0.0512614,0.0371683,0.025058,0.0149679,0.0078405,0.0029446
241.685,0.0891274,0.0669166,0.0512782,0.0371772,0.0250613,0.0149662,0.0078442,0.0029463
242.422,0.089171,0.0669354,0.051297,0.0371871,0.0250649,0.0149645,0.0078485,0.0029486
249.572,0.0895947,0.0671186,0.0514794,0.0372837,0.0251599,0.0149666,0.0078956,0.0029854
249.822,0.0896066,0.067125,0.0514858,0.0372871,0.0251632,0.0149676,0.0078974,0.002987
253.424,0.0897777,0.0672172,0.0515776,0.0373358,0.0252111,0.0149936,0.0079233,0.0030125
255.521,0.0898773,0.0672534,0.0516311,0.0373641,0.0252389,0.0150179,0.0079384,0.0030284
262.899,0.0902278,0.0673807,0.051814,0.0374637,0.0253369,0.0151457,0.0079876,0.0030862
267.112,0.0904279,0.0674533,0.0519184,0.0375206,0.0254096,0.0152313,0.0080106,0.0031172
267.858,0.0904634,0.0674662,0.0519369,0.0375307,0.0254225,0.0152461,0.0080142,0.0031223
269.929,0.0905617,0.0675019,0.0519883,0.0375688,0.0254582,0.0152853,0.0080234,0.0031353
271.815,0.0906513,0.0675345,0.052035,0.0376035,0.0254907,0.0153181,0.0080308,0.0031457
272.417,0.0906799,0.0675449,0.0520499,0.0376146,0.0255011,0.0153279,0.0080331,0.0031487
274.255,0.0907672,0.0675765,0.0520955,0.0376484,0.0255328,0.0153556,0.0080396,0.0031569
277.058,0.0909004,0.0676175,0.0521649,0.0377,0.0255812,0.015393,0.0080485,0.0031673
283.726,0.0912172,0.067715,0.0523266,0.0378227,0.0256962,0.0154646,0.008067,0.0031873
292.216,0.0916205,0.0678391,0.0525324,0.0379789,0.0258149,0.0155365,0.0080899,0.0032258
293.58,0.0916853,0.0678591,0.0525655,0.0379954,0.025834,0.0155471,0.0080941,0.0032349
295.414,0.0917724,0.0678859,0.05261,0.0380176,0.0258596,0.0155612,0.0081001,0.0032484
298.965,0.0919411,0.0679378,0.052698,0.0380605,0.0259093,0.0155883,0.0081135,0.0032774
299.236,0.0919539,0.0679418,0.0527047,0.0380638,0.0259131,0.0155904,0.0081146,0.0032798
301.011,0.0920383,0.0679677,0.0527487,0.0380852,0.0259379,0.0156041,0.0081226,0.003295
303.144,0.0921396,0.0679989,0.0528016,0.038111,0.0259677,0.015621,0.0081335,0.0033134
314.811,0.0926938,0.0681695,0.0530908,0.038252,0.026128,0.0157203,0.0082169,0.0033993
316.95,0.0927954,0.0682007,0.0531438,0.0382783,0.0261574,0.0157398,0.0082359,0.0034098
322.915,0.0930788,0.0682879,0.0532256,0.0383515,0.0262393,0.0157962,0.0082919,0.0034252
323.949,0.0931279,0.0683031,0.0532398,0.0383642,0.0262529,0.0158063,0.0083018,0.0034253
324.296,0.0931444,0.0683081,0.0532446,0.0383684,0.0262574,0.0158097,0.0083051,0.0034252
331.371,0.0934805,0.0684116,0.0533416,0.0384553,0.0263499,0.0158814,0.0083707,0.0034034
333.583,0.0935856,0.0684439,0.053372,0.0384824,0.0263788,0.0159046,0.0083898,0.0033905
337.051,0.0937503,0.0684946,0.0534196,0.038525,0.0264241,0.0159415,0.0084178,0.0033665
343.742,0.0940682,0.0685924,0.0535114,0.0385764,0.0265116,0.0160123,0.0084626,0.0033142
349.719,0.0943521,0.0686798,0.0535934,0.0386222,0.0265683,0.0160723,0.0084895,0.0032754
352.889,0.0945027,0.0687262,0.0536369,0.0386466,0.0265984,0.0161015,0.0084979,0.0032661
360.321,0.0948557,0.0688348,0.0537388,0.0387036,0.026669,0.0161579,0.0085055,0.0033
361.411,0.0949075,0.0688508,0.0537538,0.038712,0.0266793,0.0161642,0.0085056,0.0033109
363.16,0.0949906,0.0688763,0.0537778,0.0387254,0.0266959,0.016173,0.0085055,0.0033301
374.775,0.0955424,0.0690461,0.0539371,0.0388146,0.0268503,0.0161925,0.0085032,0.0034517
379.019,0.095744,0.0691082,0.0539953,0.0388471,0.0269066,0.0161846,0.0085049,0.0034746
383.619,0.0959625,0.0691754,0.0540584,0.0388824,0.0269678,0.0161701,0.0085098,0.0034885
383.634,0.0959632,0.0691757,0.0540587,0.0388826,0.026968,0.0161701,0.0085099,0.0034885
402.698,0.0968688,0.0694544,0.0543202,0.0390289,0.0270651,0.0161024,0.0085611,0.0034723
404.078,0.0969344,0.0694745,0.0543391,0.0390395,0.0270721,0.0160997,0.0085667,0.0034672
407.273,0.0970861,0.0695212,0.054383,0.039064,0.0270884,0.0160955,0.0085808,0.0034529
412.911,0.097354,0.0696037,0.0544603,0.0391073,0.0271171,0.0160946,0.0086098,0.0034216
423.493,0.0978567,0.0697584,0.0546055,0.0391885,0.027171,0.0161045,0.0086807,0.0033903
431.277,0.0982264,0.0698722,0.0547123,0.0392482,0.0272106,0.0161081,0.0087425,0.0034313
438.328,0.0985614,0.0699753,0.054809,0.0393024,0.0272466,0.0160829,0.0087974,0.0035015
443.969,0.0988294,0.0700577,0.0548864,0.0393457,0.0272753,0.0160712,0.0088326,0.0035752
443.987,0.0988302,0.070058,0.0548867,0.0393458,0.0272754,0.0160712,0.0088327,0.0035755
455.627,0.0993832,0.0702282,0.0550464,0.0394352,0.0273347,0.0161031,0.0088935,0.0037366
462.678,0.0997181,0.0703313,0.0551431,0.0394893,0.0273706,0.0161221,0.0089432,0.0037592
465.696,0.0998615,0.0703754,0.0551845,0.0395124,0.027386,0.0161262,0.0089628,0.0037392
471.865,0.1001545,0.0704656,0.0552691,0.0395598,0.0274174,0.0161225,0.0089892,0.0036635
483.508,0.1007076,0.0706358,0.0554288,0.0396492,0.0274767,0.016131,0.008997,0.0035089
484.408,0.1007504,0.0706489,0.0554412,0.0396561,0.0274813,0.016136,0.0089968,0.0035013
493.047,0.1011608,0.0707753,0.0555597,0.0397224,0.0275253,0.0162121,0.0090003,0.0034745
503.984,0.1016803,0.0709351,0.0557098,0.0398063,0.027581,0.0163194,0.0090326,0.0035197
504.178,0.1016896,0.070938,0.0557124,0.0398078,0.027582,0.0163206,0.0090333,0.0035209
511.756,0.1020495,0.0710488,0.0558164,0.039866,0.0276206,0.0163103,0.0090537,0.0035658
524.458,0.1026529,0.0712345,0.0559907,0.0399635,0.0276853,0.0162882,0.0090547,0.0036176
525.358,0.1026957,0.0712476,0.056003,0.0399704,0.0276899,0.0162882,0.009055,0.0036192
529.761,0.1029049,0.071312,0.0560634,0.0400042,0.0277123,0.0162898,0.0090632,0.0036233
544.582,0.1036089,0.0715287,0.0562667,0.0401179,0.0277878,0.0163067,0.0091814,0.0036281
546.988,0.1037232,0.0715639,0.0562998,0.0401364,0.0278001,0.0163104,0.0091952,0.0036367
561.172,0.104397,0.0717712,0.0564944,0.0402453,0.0278723,0.016335,0.0092595,0.003724
599.652,0.106225,0.0723338,0.0570223,0.0405406,0.0280683,0.0164131,0.0093956,0.0038465
600.188,0.1062505,0.0723416,0.0570296,0.0405448,0.0280711,0.0164142,0.0093974,0.003848
600.461,0.1062634,0.0723456,0.0570334,0.0405469,0.0280724,0.0164148,0.0093983,0.0038488
