PlateVoltage,0,-4,-8,-12,-16,-20,-25,-30,-35,-40,-45,-50,-60
33.242,0.14151,0.145318,0.14251,0.140799,0.132315,0.112612,0.083797,0.059379,0.040734,0.022886,0.015787,0.009796,0.00329
34.454,0.148213,0.152181,0.148976,0.145989,0.13457,0.113588,0.084301,0.059638,0.040791,0.022965,0.015822,0.009814,0.00326
34.749,0.149849,0.153855,0.150763,0.147255,0.135121,0.113811,0.084421,0.059696,0.040803,0.022985,0.01583,0.009818,0.003253
35.244,0.152586,0.156658,0.153752,0.149375,0.136041,0.114173,0.084621,0.059789,0.040822,0.023019,0.015843,0.009825,0.00324
35.956,0.156519,0.160684,0.158047,0.15242,0.137364,0.11467,0.084902,0.059913,0.040847,0.02307,0.015861,0.009835,0.003223
36.305,0.158452,0.162663,0.160158,0.153916,0.138015,0.114906,0.085039,0.059969,0.040858,0.023095,0.015869,0.00984,0.003214
36.575,0.159946,0.164194,0.161791,0.155074,0.138397,0.115085,0.085143,0.060011,0.040866,0.023115,0.015875,0.009843,0.003207
37.461,0.164846,0.16921,0.167141,0.157401,0.139651,0.11565,0.085479,0.060137,0.04089,0.023181,0.015895,0.009854,0.003185
38.179,0.168814,0.172766,0.171475,0.159287,0.140666,0.116088,0.085743,0.060226,0.040907,0.023235,0.01591,0.009863,0.003168
38.369,0.169865,0.173709,0.172623,0.159786,0.140935,0.116201,0.085812,0.060249,0.040912,0.02325,0.015914,0.009865,0.003163
39.602,0.176682,0.179818,0.177781,0.163025,0.142679,0.116911,0.086247,0.060376,0.040939,0.023345,0.015936,0.009879,0.003133
39.882,0.178232,0.181208,0.178954,0.163761,0.143075,0.117067,0.086343,0.060401,0.040944,0.023367,0.015941,0.009882,0.003126
40.678,0.182661,0.185152,0.182283,0.165852,0.144201,0.117499,0.086608,0.060467,0.040961,0.023429,0.015952,0.00989,0.003107
41.124,0.185146,0.187365,0.184151,0.167025,0.144833,0.117735,0.086752,0.0605,0.04097,0.023464,0.015958,0.009894,0.003096
42.689,0.193856,0.195122,0.190699,0.170405,0.147047,0.118527,0.087234,0.060598,0.041004,0.023587,0.015975,0.009908,0.003059
